AccountId,AccountNumber,CustomerId,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description,CreatedBy
6ea76578-84bd-48c7-bb25-9b608573a372,ACC-Camping-1000,CID-001,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
5c7e43ad-1001-46f0-a106-04dabe2b8e71,ACC-Camping-1001,CID-002,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
10c1f9fb-f061-4555-8624-626ae75ba5bd,ACC-Camping-1002,CID-003,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
68f8c5ab-9ed5-4a9f-aa00-15c75a07cdaf,ACC-Camping-1003,CID-004,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
f639a07a-bb3b-4280-ad77-e8472ab68144,ACC-Camping-1004,CID-005,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0925d5c0-7522-4981-bf08-34bca190b3d7,ACC-Camping-1005,CID-006,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
be5bda62-f906-444c-a876-3fa58123ee63,ACC-Camping-1006,CID-007,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7bd2aaff-3dfa-4cd9-aa1d-205fd0a0495f,ACC-Camping-1007,CID-008,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
69493f8e-80eb-448e-9714-228d5db56422,ACC-Camping-1008,CID-009,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6276f077-ab6a-4e94-a6db-d979d728ed29,ACC-Camping-1009,CID-010,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d56046b5-5573-4dca-bd37-20d0714dfad3,ACC-Camping-1010,CID-011,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
81629a83-e0f4-44b8-b3a1-8939cb53418d,ACC-Camping-1011,CID-012,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ef67aa73-6964-45dc-b3e6-27a9d032b10c,ACC-Camping-1012,CID-013,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ede7394c-a809-467b-a107-1efceabc21bf,ACC-Camping-1013,CID-014,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e60f1081-eea2-4739-938e-68b54fb8395c,ACC-Camping-1014,CID-015,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d9839e83-bfb0-495e-b51a-7beb44b793cd,ACC-Camping-1015,CID-016,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2af8b5df-9cbd-429e-8d27-2714a74866b0,ACC-Camping-1016,CID-017,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
fd4794f6-6a9d-4fff-acfd-e46b827f9353,ACC-Camping-1017,CID-018,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
73d03471-61ca-41ba-9d03-872114251d32,ACC-Camping-1018,CID-019,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
aa9fbbf9-7e2e-4efc-ad49-0b4700358f2b,ACC-Camping-1019,CID-020,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b53f28aa-48b0-4217-9397-13ab11ee3d6a,ACC-Camping-1020,CID-021,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
04e535af-3527-40ec-b4ea-879f1da11b88,ACC-Camping-1021,CID-022,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c307375a-f981-4940-b5d3-c9319ea61fc4,ACC-Camping-1022,CID-023,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8c57b51e-ea89-4d8d-90dc-1fef09ee4e6e,ACC-Camping-1023,CID-024,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6c8fd0cc-5168-458f-9c3e-6d935c94e541,ACC-Camping-1024,CID-025,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8dab3eb7-d1c7-4a4f-a17a-eb270be04908,ACC-Camping-1025,CID-026,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6a0f8fb9-93c0-4561-845a-0847725ad55b,ACC-Camping-1026,CID-027,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c16110c4-e55b-4af8-99e4-0be0ad6f18d1,ACC-Camping-1027,CID-028,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1cd95571-d944-4952-870e-b5cd8865ca58,ACC-Camping-1028,CID-029,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4b2d6509-6d30-412a-873b-e6ab3e562aaa,ACC-Camping-1029,CID-030,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3c8dd3e2-b03f-412e-af0f-b8b440468274,ACC-Camping-1030,CID-031,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2297a644-675e-456b-8e1a-1cf0eb531209,ACC-Camping-1031,CID-032,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
aa8b781d-1c1d-4de1-a2c6-704a310415b6,ACC-Camping-1032,CID-033,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d24d69a3-3fc8-4cf6-bb93-388b20b57cab,ACC-Camping-1033,CID-034,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7333994a-6995-4077-af88-a44e7687827c,ACC-Camping-1034,CID-035,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
eb7b242b-d153-484d-bbab-b9dcf733bff8,ACC-Camping-1035,CID-036,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
76253402-b148-4cbf-95ad-5be7bed4c837,ACC-Camping-1036,CID-037,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c1ab2f0d-2a2c-45f1-9803-6b923f00428a,ACC-Camping-1037,CID-038,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
48fcfeaa-e0b0-4ae5-9e70-2cc39a88b7b9,ACC-Camping-1038,CID-039,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c21d512a-56ae-49c6-9318-77a9a8da58e5,ACC-Camping-1039,CID-040,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
39fc7609-48b7-4567-a932-b56622f4086a,ACC-Camping-1040,CID-041,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b2ad96da-7d5a-4ee3-aec8-773dc7ffa99b,ACC-Camping-1041,CID-042,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a8e0bfa1-4d3b-490d-803b-fe61e87da4b5,ACC-Camping-1042,CID-043,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6dae150e-129e-4697-ba8a-4dcf8218d507,ACC-Camping-1043,CID-044,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3e9727d3-79f2-4b29-b4bc-ddb006363b73,ACC-Camping-1044,CID-045,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
73da92ff-1260-4017-ad2c-ccdd09a9f045,ACC-Camping-1045,CID-046,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b41bc826-9e53-4111-9bdc-d657fda3dcc6,ACC-Camping-1046,CID-047,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ea915d64-c65a-480f-9c97-88833a815866,ACC-Camping-1047,CID-048,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8d07f481-95e7-45ba-80ba-2d8685c23b37,ACC-Camping-1048,CID-049,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b501b095-b0c1-40e6-b57e-c6d52dac4f5a,ACC-Camping-1049,CID-050,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
29ed2d70-e2cd-4b74-b42b-1da255a82d79,ACC-Camping-1050,CID-051,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
127a419b-705c-4a0e-8ea5-da3516484914,ACC-Camping-1051,CID-052,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1b6f153c-7206-471c-8712-3779003feae0,ACC-Camping-1052,CID-053,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d814f6c4-3d03-4a45-9d4b-d6d03608653b,ACC-Camping-1053,CID-054,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
003ecf3c-1174-479e-8c4a-7bd8386b1c72,ACC-Camping-1054,CID-055,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7c9652d6-fb13-49ed-bd6f-5701d3d54bee,ACC-Camping-1055,CID-056,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cae72c95-87b2-4e1e-a312-bc83980ec929,ACC-Camping-1056,CID-057,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
23a56d6a-3051-4c70-87d4-804ed53f1421,ACC-Camping-1057,CID-058,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7817e003-9cb6-41ff-9671-0da90398050a,ACC-Camping-1058,CID-059,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
40b5040b-1d88-43d7-9447-0884b80eecfd,ACC-Camping-1059,CID-060,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
5c902640-dff9-4ac3-a7d1-bd1e6df78169,ACC-Camping-1060,CID-061,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
967a85ab-db0f-4c06-9bae-d7842002d707,ACC-Camping-1061,CID-062,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
59cdca4d-6826-418f-bacb-fe9681627083,ACC-Camping-1062,CID-063,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
98fdf0ff-44ac-4ae6-87cd-868fab149433,ACC-Camping-1063,CID-064,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b729921e-1c4d-46c7-89d3-8f60243273d0,ACC-Camping-1064,CID-065,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0bf71016-feef-4842-a631-724409bc14dc,ACC-Camping-1065,CID-066,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4f2a6e20-1be0-4b04-82d2-b58ed5874026,ACC-Camping-1066,CID-067,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6e4e13b0-c547-4b56-9268-8a6aa95f0643,ACC-Camping-1067,CID-068,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4405dfcb-9b26-4f36-98a3-801062994ae2,ACC-Camping-1068,CID-069,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a6977c3c-4b47-4c6f-8bac-1feb23e2856e,ACC-Camping-1069,CID-070,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
69572346-751e-4804-a27d-3c5a3ae312ae,ACC-Camping-1070,CID-071,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d2384688-9eda-4797-936f-ce87262e96e4,ACC-Camping-1071,CID-072,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
aeb3b2a9-01eb-4e86-97cf-e743720e9a7d,ACC-Camping-1072,CID-073,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
fdc97d74-e11c-47f1-8354-e9bda34cac15,ACC-Camping-1073,CID-074,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bca84bec-4d8f-460f-8db6-eb284d7c1391,ACC-Camping-1074,CID-075,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0a343993-58ba-400c-9680-4770fc81c994,ACC-Camping-1075,CID-076,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
adb62682-5d0c-440d-aa07-dbc4e70bc9fe,ACC-Camping-1076,CID-077,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a6719470-ff5c-4386-af3a-bba2c43d54d3,ACC-Camping-1077,CID-078,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
89e13f46-ac1c-4a6b-bf3f-d37ac8587efd,ACC-Camping-1078,CID-079,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1d3f6437-65ce-467e-a5f4-b6511e1bc039,ACC-Camping-1079,CID-080,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e97383d6-6fb9-48fa-985f-bb986092239e,ACC-Camping-1080,CID-081,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
066de828-4b21-4a61-8385-3af40a779c9d,ACC-Camping-1081,CID-082,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1f2c6fb5-9cd2-43e7-ab84-ffd351d3c10c,ACC-Camping-1082,CID-083,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c989eb37-e1fa-48e8-9e4a-4f318128e2fc,ACC-Camping-1083,CID-084,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9db0c90a-de69-49cd-bf6b-f105d6c80cbb,ACC-Camping-1084,CID-085,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
