OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
c424eb3b-b6b8-4edd-8d2d-63219834a5ea,Fabric,F100000,CID-001,CA-0001,2025-01-07,Shipped,159.98,14.0,173.98,VISA,USD,SampleGen
c39d811f-51ac-49e3-813c-e7a17941c429,Fabric,F100001,CID-001,CA-0001,2025-02-02,Shipped,449.97,39.37,489.34,AmEx,USD,SampleGen
69c9332c-ba3d-454b-84e5-a662cececbbe,Fabric,F100002,CID-001,CA-0001,2025-03-07,Completed,1634.91,143.05,1777.96,MC,USD,SampleGen
436b3284-c895-47a8-bef6-7cd6b00c30dc,Fabric,F100003,CID-001,CA-0001,2025-04-06,Completed,89.99,7.87,97.86,VISA,USD,SampleGen
345e2057-5466-4aec-8bb6-4f57b6370e50,Fabric,F100004,CID-001,CA-0001,2025-05-04,Completed,619.97,54.25,674.22,VISA,USD,SampleGen
008e37be-4b3e-43b5-abb6-ffff43ba09be,Fabric,F100005,CID-001,CA-0001,2025-06-26,Cancelled,879.94,76.99,956.93,VISA,USD,SampleGen
4d2dd06b-9cda-4b30-b682-b6b652b8e142,Fabric,F100006,CID-001,CA-0001,2025-07-01,Completed,2084.93,182.42,2267.35,AmEx,USD,SampleGen
5f60c79e-53d0-4c61-8873-6dba3b0e6225,Fabric,F100007,CID-001,CA-0001,2025-08-26,Completed,479.96,42.0,521.96,MC,USD,SampleGen
d14d810c-1971-423b-992f-a40b7cd20339,Fabric,F100008,CID-001,CA-0001,2025-09-09,Completed,219.99,19.25,239.24,PayPal,USD,SampleGen
bfbdf9c2-6577-4d66-968d-dbd4485d975c,Fabric,F100009,CID-001,CA-0001,2025-10-30,Completed,719.95,62.99,782.94,VISA,USD,SampleGen
1eec15a2-4065-44c6-ad3b-861293d9bb05,Fabric,F100010,CID-001,CA-0001,2025-11-03,Completed,679.96,59.5,739.46,MC,USD,SampleGen
dcd8dab1-3957-407d-8795-c7b7aaf66079,Fabric,F100011,CID-001,CA-0001,2025-12-10,Completed,339.98,29.75,369.73,AmEx,USD,SampleGen
a3ed2ec6-9f59-4172-9411-685602ced60b,Fabric,F100012,CID-001,CA-0001,2026-01-05,Completed,719.95,63.0,782.95,Discover,USD,SampleGen
73119902-a529-47ef-9e22-32485c0b8d58,Fabric,F100013,CID-001,CA-0001,2026-02-13,Completed,449.98,39.37,489.35,Discover,USD,SampleGen
2071731b-4fe4-4bb9-9d96-5df23243d75b,Fabric,F100014,CID-001,CA-0001,2026-03-05,Completed,839.96,73.49,913.45,MC,USD,SampleGen
99da81c6-e111-434d-b50c-998bc6e63498,Fabric,F100015,CID-002,CA-0003,2025-01-04,Completed,419.95,36.74,456.69,MC,USD,SampleGen
79071110-02eb-4685-9069-174ca35fb28e,Fabric,F100016,CID-002,CA-0003,2025-02-23,Completed,609.95,53.36,663.31,AmEx,USD,SampleGen
b7de6580-5155-4b33-b419-17994228e9b9,Fabric,F100017,CID-002,CA-0003,2025-03-04,Completed,854.93,74.8,929.73,VISA,USD,SampleGen
fb0a0ea6-04e0-4b87-aed2-ca9c07787209,Fabric,F100018,CID-002,CA-0003,2025-04-16,Completed,529.97,46.37,576.34,MC,USD,SampleGen
86a61363-bbc6-472d-83d9-67d63c747f01,Fabric,F100019,CID-002,CA-0003,2025-05-07,Completed,439.98,38.5,478.48,MC,USD,SampleGen
27b04898-a847-4d0a-af1b-1968e222f776,Fabric,F100020,CID-002,CA-0003,2025-06-03,Completed,899.98,78.75,978.73,Discover,USD,SampleGen
25a1a2a3-91e1-42e9-b3f8-3cc9034cd443,Fabric,F100021,CID-002,CA-0003,2025-07-14,Shipped,959.93,83.99,1043.92,VISA,USD,SampleGen
b76a808c-bfc6-4160-80b7-ee1057919d24,Fabric,F100022,CID-002,CA-0003,2025-08-30,Completed,919.95,80.49,1000.44,MC,USD,SampleGen
5e081f9f-998e-4e22-9516-5228485103e0,Fabric,F100023,CID-002,CA-0003,2025-09-10,Completed,89.99,7.87,97.86,VISA,USD,SampleGen
4fae7087-328a-49ee-a80f-aeff182442c8,Fabric,F100024,CID-002,CA-0003,2025-10-01,Completed,1069.92,93.62,1163.54,MC,USD,SampleGen
c8b43cfa-85ed-4874-a139-c674469f7a1b,Fabric,F100025,CID-002,CA-0003,2025-11-13,Pending,1174.92,102.8,1277.72,VISA,USD,SampleGen
a28a440a-3a02-4503-ac4e-cef7ae003d74,Fabric,F100026,CID-002,CA-0003,2025-12-23,Completed,129.99,11.37,141.36,MC,USD,SampleGen
6e10a490-1312-4b5e-92ef-bfd1d72f9758,Fabric,F100027,CID-002,CA-0003,2026-01-15,Completed,659.96,57.74,717.7,VISA,USD,SampleGen
