OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
c424eb3b-b6b8-4edd-8d2d-63219834a5ea,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
c39d811f-51ac-49e3-813c-e7a17941c429,1,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
69c9332c-ba3d-454b-84e5-a662cececbbe,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
69c9332c-ba3d-454b-84e5-a662cececbbe,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
69c9332c-ba3d-454b-84e5-a662cececbbe,3,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
436b3284-c895-47a8-bef6-7cd6b00c30dc,1,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
345e2057-5466-4aec-8bb6-4f57b6370e50,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
345e2057-5466-4aec-8bb6-4f57b6370e50,2,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
008e37be-4b3e-43b5-abb6-ffff43ba09be,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
008e37be-4b3e-43b5-abb6-ffff43ba09be,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
008e37be-4b3e-43b5-abb6-ffff43ba09be,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
4d2dd06b-9cda-4b30-b682-b6b652b8e142,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
4d2dd06b-9cda-4b30-b682-b6b652b8e142,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
4d2dd06b-9cda-4b30-b682-b6b652b8e142,3,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
5f60c79e-53d0-4c61-8873-6dba3b0e6225,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
5f60c79e-53d0-4c61-8873-6dba3b0e6225,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
d14d810c-1971-423b-992f-a40b7cd20339,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
bfbdf9c2-6577-4d66-968d-dbd4485d975c,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
bfbdf9c2-6577-4d66-968d-dbd4485d975c,2,1581,LED Headlamp - Rechargeable,2,74.99,149.98,0.0,13.12
1eec15a2-4065-44c6-ad3b-861293d9bb05,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
1eec15a2-4065-44c6-ad3b-861293d9bb05,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
dcd8dab1-3957-407d-8795-c7b7aaf66079,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
a3ed2ec6-9f59-4172-9411-685602ced60b,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
a3ed2ec6-9f59-4172-9411-685602ced60b,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
73119902-a529-47ef-9e22-32485c0b8d58,1,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
73119902-a529-47ef-9e22-32485c0b8d58,2,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
2071731b-4fe4-4bb9-9d96-5df23243d75b,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
2071731b-4fe4-4bb9-9d96-5df23243d75b,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
99da81c6-e111-434d-b50c-998bc6e63498,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
99da81c6-e111-434d-b50c-998bc6e63498,2,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
79071110-02eb-4685-9069-174ca35fb28e,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
79071110-02eb-4685-9069-174ca35fb28e,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
79071110-02eb-4685-9069-174ca35fb28e,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
79071110-02eb-4685-9069-174ca35fb28e,4,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
b7de6580-5155-4b33-b419-17994228e9b9,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
b7de6580-5155-4b33-b419-17994228e9b9,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
b7de6580-5155-4b33-b419-17994228e9b9,3,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
fb0a0ea6-04e0-4b87-aed2-ca9c07787209,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
fb0a0ea6-04e0-4b87-aed2-ca9c07787209,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
86a61363-bbc6-472d-83d9-67d63c747f01,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
27b04898-a847-4d0a-af1b-1968e222f776,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
25a1a2a3-91e1-42e9-b3f8-3cc9034cd443,1,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
25a1a2a3-91e1-42e9-b3f8-3cc9034cd443,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
25a1a2a3-91e1-42e9-b3f8-3cc9034cd443,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
b76a808c-bfc6-4160-80b7-ee1057919d24,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
b76a808c-bfc6-4160-80b7-ee1057919d24,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
b76a808c-bfc6-4160-80b7-ee1057919d24,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
5e081f9f-998e-4e22-9516-5228485103e0,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
4fae7087-328a-49ee-a80f-aeff182442c8,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
4fae7087-328a-49ee-a80f-aeff182442c8,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
4fae7087-328a-49ee-a80f-aeff182442c8,3,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
4fae7087-328a-49ee-a80f-aeff182442c8,4,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
c8b43cfa-85ed-4874-a139-c674469f7a1b,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
c8b43cfa-85ed-4874-a139-c674469f7a1b,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
c8b43cfa-85ed-4874-a139-c674469f7a1b,3,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
a28a440a-3a02-4503-ac4e-cef7ae003d74,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
6e10a490-1312-4b5e-92ef-bfd1d72f9758,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
6e10a490-1312-4b5e-92ef-bfd1d72f9758,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
22130d90-7d83-4022-86fa-4ef1fbd3b949,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
59e8e5f0-30c7-4594-b60e-e299dbc4d984,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
59e8e5f0-30c7-4594-b60e-e299dbc4d984,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
59e8e5f0-30c7-4594-b60e-e299dbc4d984,3,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
59e8e5f0-30c7-4594-b60e-e299dbc4d984,4,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
4b9e67da-fc43-487e-8d84-67abf56d0c78,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
08dd29af-ca7c-4cad-9a95-7ab6093ad7f7,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
73b53213-f7da-4b26-9ec3-459e5fafad13,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
54951606-969c-4b0f-bf4b-19864e05f437,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
54951606-969c-4b0f-bf4b-19864e05f437,2,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
a8e3c156-da76-4e89-b598-070bbebb239f,1,1511,Alpine Explorer Tent,2,517.49,1034.98,0.0,90.56
a8e3c156-da76-4e89-b598-070bbebb239f,2,1511,Alpine Explorer Tent,1,517.49,517.49,0.0,45.28
03a0da4d-7800-40d9-9d0b-2145f6cdbd3b,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
03a0da4d-7800-40d9-9d0b-2145f6cdbd3b,2,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
648c0d79-827c-4dfd-8338-fb50b1b1c298,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
648c0d79-827c-4dfd-8338-fb50b1b1c298,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
648c0d79-827c-4dfd-8338-fb50b1b1c298,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
2fbcb805-6097-4fd4-8128-2763a03bb1eb,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
2fbcb805-6097-4fd4-8128-2763a03bb1eb,2,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
2fbcb805-6097-4fd4-8128-2763a03bb1eb,3,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
907c4fde-a81c-40b2-be75-b5fdfeb6ee32,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
907c4fde-a81c-40b2-be75-b5fdfeb6ee32,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
85fd5bc0-b368-41c7-9405-0a47b7a697c2,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
85fd5bc0-b368-41c7-9405-0a47b7a697c2,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
d4122356-c7e1-4859-9581-f86f4ff5322e,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
d4122356-c7e1-4859-9581-f86f4ff5322e,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
d4122356-c7e1-4859-9581-f86f4ff5322e,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
d4122356-c7e1-4859-9581-f86f4ff5322e,4,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
9dba18a4-dc4e-4b83-a3da-426d6786cf9f,1,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
9dba18a4-dc4e-4b83-a3da-426d6786cf9f,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
69cad11f-275a-431a-b06a-bbcf82366caf,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
69cad11f-275a-431a-b06a-bbcf82366caf,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
24c505dc-20c9-40e9-a132-0c4445021f80,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
590604ba-375a-49ae-b251-6ea8d7be0e6b,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
590604ba-375a-49ae-b251-6ea8d7be0e6b,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
590604ba-375a-49ae-b251-6ea8d7be0e6b,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
64dae23f-7545-44de-a727-157833f1cab5,1,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
64dae23f-7545-44de-a727-157833f1cab5,2,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
e64b9955-1637-4ff3-916d-3a6db6c18c8d,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
e64b9955-1637-4ff3-916d-3a6db6c18c8d,2,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
98869b1e-3baa-45c4-b0fa-43e626fd5ece,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
98869b1e-3baa-45c4-b0fa-43e626fd5ece,2,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
98869b1e-3baa-45c4-b0fa-43e626fd5ece,3,1581,LED Headlamp - Rechargeable,3,74.99,224.97,0.0,19.68
98869b1e-3baa-45c4-b0fa-43e626fd5ece,4,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
96a5a1f8-5944-4be0-aec4-aa871e612a74,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
96a5a1f8-5944-4be0-aec4-aa871e612a74,2,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
96a5a1f8-5944-4be0-aec4-aa871e612a74,3,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
96a5a1f8-5944-4be0-aec4-aa871e612a74,4,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
a858e031-acd4-4c8b-83fd-50cab48a735b,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
a858e031-acd4-4c8b-83fd-50cab48a735b,2,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
a858e031-acd4-4c8b-83fd-50cab48a735b,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
a858e031-acd4-4c8b-83fd-50cab48a735b,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
b7d7f96f-048b-4b9e-9546-4c1fbe665e01,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
b7d7f96f-048b-4b9e-9546-4c1fbe665e01,2,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
b7d7f96f-048b-4b9e-9546-4c1fbe665e01,3,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
e47be84e-e25f-4e61-b17c-d20404f3a771,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
e47be84e-e25f-4e61-b17c-d20404f3a771,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
a3148cf6-9adc-40c5-aa3e-0566ce4fd216,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
e41a3cf7-f657-4d24-ae5b-e7919efa64d8,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
e41a3cf7-f657-4d24-ae5b-e7919efa64d8,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
e41a3cf7-f657-4d24-ae5b-e7919efa64d8,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
0d737860-4a87-47f5-b079-4ce3274bb587,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
0d737860-4a87-47f5-b079-4ce3274bb587,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
0d737860-4a87-47f5-b079-4ce3274bb587,3,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
0d737860-4a87-47f5-b079-4ce3274bb587,4,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
8fba8d03-fce3-44a7-af3f-37d342459d05,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
8fba8d03-fce3-44a7-af3f-37d342459d05,2,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
8439abb3-ec61-4b02-a8c0-54fad3ca4084,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
8439abb3-ec61-4b02-a8c0-54fad3ca4084,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
8439abb3-ec61-4b02-a8c0-54fad3ca4084,3,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
8439abb3-ec61-4b02-a8c0-54fad3ca4084,4,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
1c70f69a-bbdd-445f-92de-6d8e1923261a,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
1c70f69a-bbdd-445f-92de-6d8e1923261a,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
1c70f69a-bbdd-445f-92de-6d8e1923261a,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
1c70f69a-bbdd-445f-92de-6d8e1923261a,4,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
71f002c3-cf08-4fc1-8334-d7007fea34f3,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
eb7b4a0c-ae2a-4b5b-b2cc-781d4f8d68c7,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
eb7b4a0c-ae2a-4b5b-b2cc-781d4f8d68c7,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
eb7b4a0c-ae2a-4b5b-b2cc-781d4f8d68c7,3,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
eb7b4a0c-ae2a-4b5b-b2cc-781d4f8d68c7,4,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
bb836ed7-2ae5-48ae-8ac9-01a942cb40b5,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
bb836ed7-2ae5-48ae-8ac9-01a942cb40b5,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
bb836ed7-2ae5-48ae-8ac9-01a942cb40b5,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
bb836ed7-2ae5-48ae-8ac9-01a942cb40b5,4,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
3ce00610-b284-43aa-adc4-c06b0d0eac9d,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
0e3c140f-e566-4626-8eaa-d66014f1f011,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
0e3c140f-e566-4626-8eaa-d66014f1f011,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
0e3c140f-e566-4626-8eaa-d66014f1f011,3,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
0e3c140f-e566-4626-8eaa-d66014f1f011,4,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
0d17fc5b-c1f5-4554-811b-5ecf78ce807f,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
0d17fc5b-c1f5-4554-811b-5ecf78ce807f,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
6103696b-b1cd-4ec1-b54e-e368acf2ffe3,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
5b5e7447-ccc7-4b7a-9ad8-dc42fd3f635e,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
5b5e7447-ccc7-4b7a-9ad8-dc42fd3f635e,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
5b5e7447-ccc7-4b7a-9ad8-dc42fd3f635e,3,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
7bc2d3fc-3d9c-42a7-9465-3f40c9460bcc,1,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
7bc2d3fc-3d9c-42a7-9465-3f40c9460bcc,2,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
dba59a5d-2f0c-48ab-be7a-9940b13f0395,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
