InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-e783852e-eb23-4613-a8b7-ae73be3e7971,ID200000,CID-001,e783852e-eb23-4613-a8b7-ae73be3e7971,2025-01-30,2025-03-01,3951.84,237.12,4188.96,Issued,SampleGen
INV-196539cf-d357-4571-a449-b5d98c87c419,ID200001,CID-001,196539cf-d357-4571-a449-b5d98c87c419,2025-02-18,2025-03-20,2119.78,127.2,2246.98,Issued,SampleGen
INV-88c33c7d-eea5-40ba-8d22-a80b041fde55,ID200002,CID-001,88c33c7d-eea5-40ba-8d22-a80b041fde55,2025-02-24,2025-03-26,3319.82,199.2,3519.02,Issued,SampleGen
INV-a14ca46b-7b5b-4119-8cf6-c95bd8e5573e,ID200003,CID-001,a14ca46b-7b5b-4119-8cf6-c95bd8e5573e,2025-03-02,2025-04-01,4365.82,261.96,4627.78,Issued,SampleGen
INV-ad600795-f6d1-4141-8db5-46b84cc368c4,ID200004,CID-001,ad600795-f6d1-4141-8db5-46b84cc368c4,2025-03-14,2025-04-13,699.82,42.0,741.82,Issued,SampleGen
INV-3d12a8fc-231e-4cc4-ae23-70efbb0e0b92,ID200005,CID-001,3d12a8fc-231e-4cc4-ae23-70efbb0e0b92,2025-04-21,2025-05-21,1979.9,118.8,2098.7,Issued,SampleGen
INV-232b1cba-6a13-4681-a347-05f3bc8ad13d,ID200006,CID-001,232b1cba-6a13-4681-a347-05f3bc8ad13d,2025-04-30,2025-05-30,1827.76,109.68,1937.44,Issued,SampleGen
INV-4e4a5373-9368-42d5-af13-65e4fb508f6f,ID200007,CID-001,4e4a5373-9368-42d5-af13-65e4fb508f6f,2025-05-31,2025-06-30,701.78,42.12,743.9,Issued,SampleGen
INV-b0ad2c29-ad38-445e-8311-5383050ec565,ID200008,CID-001,b0ad2c29-ad38-445e-8311-5383050ec565,2025-05-12,2025-06-11,5287.8,317.28,5605.08,Issued,SampleGen
INV-cefa9a22-7c0e-4cce-83a1-7bfba16d07de,ID200009,CID-001,cefa9a22-7c0e-4cce-83a1-7bfba16d07de,2025-05-12,2025-06-11,837.78,50.28,888.06,Issued,SampleGen
INV-8c001fa6-730e-4f08-acf3-7ec4d0deb5e3,ID200010,CID-001,8c001fa6-730e-4f08-acf3-7ec4d0deb5e3,2025-06-14,2025-07-14,259.9,15.6,275.5,Issued,SampleGen
INV-102620ed-bb73-4de9-a269-1512f29f9d25,ID200011,CID-001,102620ed-bb73-4de9-a269-1512f29f9d25,2025-07-01,2025-07-31,2415.8,144.96,2560.76,Issued,SampleGen
INV-df0256ec-b236-4bac-9b7e-fc8ef9022dcb,ID200012,CID-001,df0256ec-b236-4bac-9b7e-fc8ef9022dcb,2025-06-27,2025-07-27,359.88,21.6,381.48,Issued,SampleGen
INV-24212fbc-f0ed-4ff2-b762-d12fcf077bf6,ID200013,CID-001,24212fbc-f0ed-4ff2-b762-d12fcf077bf6,2025-07-15,2025-08-14,359.88,21.6,381.48,Issued,SampleGen
INV-c2cd611a-d7a4-40a5-8a46-638ea6b8665b,ID200014,CID-001,c2cd611a-d7a4-40a5-8a46-638ea6b8665b,2025-07-04,2025-08-03,899.92,54.0,953.92,Issued,SampleGen
INV-0fa022b1-f8be-4ee0-8037-263eec5d8a87,ID200015,CID-001,0fa022b1-f8be-4ee0-8037-263eec5d8a87,2025-07-19,2025-08-18,2511.8,150.72,2662.52,Issued,SampleGen
INV-98d46765-3a63-4aef-a3de-9c0a375a8230,ID200016,CID-001,98d46765-3a63-4aef-a3de-9c0a375a8230,2025-07-25,2025-08-24,539.86,32.4,572.26,Issued,SampleGen
INV-548988b6-177f-4dc1-a30c-73b85320c70c,ID200017,CID-001,548988b6-177f-4dc1-a30c-73b85320c70c,2025-08-09,2025-09-08,2375.86,142.56,2518.42,Issued,SampleGen
INV-024bb3db-1c5b-4d41-b7d3-3a835b07e132,ID200018,CID-001,024bb3db-1c5b-4d41-b7d3-3a835b07e132,2025-08-23,2025-09-22,281.9,16.92,298.82,Issued,SampleGen
INV-116ee776-2cc9-4a6e-8270-5a396a307304,ID200019,CID-001,116ee776-2cc9-4a6e-8270-5a396a307304,2025-08-21,2025-09-20,1559.76,93.6,1653.36,Issued,SampleGen
INV-db76370c-2945-432c-a962-4febee749354,ID200020,CID-001,db76370c-2945-432c-a962-4febee749354,2025-08-13,2025-09-12,2509.76,150.6,2660.36,Issued,SampleGen
INV-88167d28-7237-4591-af75-d9004d290081,ID200021,CID-001,88167d28-7237-4591-af75-d9004d290081,2025-09-19,2025-10-19,1679.88,100.8,1780.68,Issued,SampleGen
INV-9483ca87-5ca1-4115-aa75-a23951b9722c,ID200022,CID-001,9483ca87-5ca1-4115-aa75-a23951b9722c,2025-09-28,2025-10-28,1363.78,81.84,1445.62,Issued,SampleGen
INV-13c869fb-5716-40d1-97ad-b5b2f6e09700,ID200023,CID-001,13c869fb-5716-40d1-97ad-b5b2f6e09700,2025-09-18,2025-10-18,1877.9,112.68,1990.58,Issued,SampleGen
INV-761ac513-991c-4366-9fb8-f42256d9c029,ID200024,CID-001,761ac513-991c-4366-9fb8-f42256d9c029,2025-09-03,2025-10-03,543.92,32.64,576.56,Issued,SampleGen
INV-c84b18ea-d6b3-4bee-9925-f5d54dd43f6e,ID200025,CID-001,c84b18ea-d6b3-4bee-9925-f5d54dd43f6e,2025-10-18,2025-11-17,4299.84,258.0,4557.84,Issued,SampleGen
INV-57dd54fa-1c70-4745-8159-377ba963e2ba,ID200026,CID-001,57dd54fa-1c70-4745-8159-377ba963e2ba,2025-10-17,2025-11-16,783.86,47.04,830.9,Issued,SampleGen
INV-e628bba9-a6c7-420c-a88f-9ea25ba0b9de,ID200027,CID-001,e628bba9-a6c7-420c-a88f-9ea25ba0b9de,2025-10-20,2025-11-19,2781.78,166.92,2948.7,Issued,SampleGen
INV-0777fbe1-281b-41eb-8766-aa39a100f820,ID200028,CID-001,0777fbe1-281b-41eb-8766-aa39a100f820,2025-11-07,2025-12-07,2503.78,150.24,2654.02,Issued,SampleGen
INV-ba6a225a-3919-4de8-aea7-4198869eeda7,ID200029,CID-001,ba6a225a-3919-4de8-aea7-4198869eeda7,2025-11-08,2025-12-08,519.92,31.2,551.12,Issued,SampleGen
INV-3dbc1496-0a23-4dca-aa6b-777efc7e1b43,ID200030,CID-001,3dbc1496-0a23-4dca-aa6b-777efc7e1b43,2025-11-09,2025-12-09,583.84,35.04,618.88,Issued,SampleGen
INV-5d99cc49-8fe4-4650-811b-40a692b4d8c4,ID200031,CID-001,5d99cc49-8fe4-4650-811b-40a692b4d8c4,2025-11-26,2025-12-26,1119.78,67.2,1186.98,Issued,SampleGen
INV-7cf072e5-3969-4a33-bc4e-39c30c9b525d,ID200032,CID-001,7cf072e5-3969-4a33-bc4e-39c30c9b525d,2025-12-31,2026-01-30,1351.84,81.12,1432.96,Issued,SampleGen
INV-ed029030-b8e8-41ef-b6b9-5ac820614161,ID200033,CID-001,ed029030-b8e8-41ef-b6b9-5ac820614161,2025-12-05,2026-01-04,835.88,50.16,886.04,Issued,SampleGen
INV-4f7f2afc-4923-4ab0-9835-fa7633b3be76,ID200034,CID-001,4f7f2afc-4923-4ab0-9835-fa7633b3be76,2025-12-16,2026-01-15,4667.84,280.08,4947.92,Issued,SampleGen
INV-36312913-2201-4366-8cc2-a4633df61e7c,ID200035,CID-001,36312913-2201-4366-8cc2-a4633df61e7c,2025-12-12,2026-01-11,1537.8,92.28,1630.08,Issued,SampleGen
INV-234deb24-a20a-4058-83df-98f59f499a38,ID200036,CID-001,234deb24-a20a-4058-83df-98f59f499a38,2026-01-31,2026-03-02,2903.82,174.24,3078.06,Issued,SampleGen
INV-d39a4da5-5811-4f42-9981-496322456104,ID200037,CID-001,d39a4da5-5811-4f42-9981-496322456104,2026-01-28,2026-02-27,1877.9,112.68,1990.58,Issued,SampleGen
INV-608b767c-627f-4869-a4e5-b61ca1485f95,ID200038,CID-001,608b767c-627f-4869-a4e5-b61ca1485f95,2026-02-01,2026-03-03,659.88,39.6,699.48,Issued,SampleGen
INV-62a82116-4d1f-4d4c-9290-080e072be1f9,ID200039,CID-001,62a82116-4d1f-4d4c-9290-080e072be1f9,2026-01-22,2026-02-21,2787.86,167.28,2955.14,Issued,SampleGen
INV-01031885-3a19-407b-bcb3-ef8a0e7b9e84,ID200040,CID-001,01031885-3a19-407b-bcb3-ef8a0e7b9e84,2026-01-31,2026-03-02,815.88,48.96,864.84,Issued,SampleGen
INV-2c94d373-13a0-42b7-aee8-30bb3f76e9b7,ID200041,CID-001,2c94d373-13a0-42b7-aee8-30bb3f76e9b7,2026-02-04,2026-03-06,1045.78,62.76,1108.54,Issued,SampleGen
INV-d0ccbe5a-2572-4e93-8166-d526da260e3b,ID200042,CID-001,d0ccbe5a-2572-4e93-8166-d526da260e3b,2026-02-19,2026-03-21,3695.88,221.76,3917.64,Issued,SampleGen
INV-9735b8f1-7f28-4be8-9791-12ca93abc18c,ID200043,CID-001,9735b8f1-7f28-4be8-9791-12ca93abc18c,2026-02-17,2026-03-19,4075.86,244.56,4320.42,Issued,SampleGen
