AccountId,AccountNumber,CustomerId,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description,CreatedBy
7d26ca20-f0ca-4455-9a32-670d00c11a91,ACC-Camping-1000,CID-001,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
83dbdacb-443f-4fd5-8c2c-a0751eafb574,ACC-Camping-1001,CID-002,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cbda3269-c325-4e95-8361-2e202cf347b2,ACC-Camping-1002,CID-003,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9ffbd74e-1776-4b24-9ea2-e410788e2af2,ACC-Camping-1003,CID-004,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6bfe5535-d7e5-4d3c-b2d7-9b1536eddd56,ACC-Camping-1004,CID-005,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
01c26e41-e5ec-44c8-a235-43530534450b,ACC-Camping-1005,CID-006,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
5a2faf48-9293-4880-be59-926a23dc267d,ACC-Camping-1006,CID-007,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b54cec8f-adc7-4d70-a32b-ca348bf16136,ACC-Camping-1007,CID-008,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e336cbdf-e817-49ba-b905-5f45c0afb51c,ACC-Camping-1008,CID-009,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2f59419c-2589-49ba-b0ca-9b757219f6ec,ACC-Camping-1009,CID-010,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
470e8659-e00c-48c2-8a76-38615f439b9e,ACC-Camping-1010,CID-011,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
383d0d89-d21b-4ad8-8102-65dc4baa61f0,ACC-Camping-1011,CID-012,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
36db4089-d756-4f2a-a09b-b4a83eeb126b,ACC-Camping-1012,CID-013,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bb90c7fd-541e-4807-88f2-92010ebf0743,ACC-Camping-1013,CID-014,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
35731eb8-586a-4781-bdf5-11e2f96a51f1,ACC-Camping-1014,CID-015,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
afe5a8c8-7afe-40c0-9860-82d55deef052,ACC-Camping-1015,CID-016,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e63d3862-a992-4475-b73c-affa7ea1413b,ACC-Camping-1016,CID-017,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
60b5c4e5-d1d1-4fab-8ac8-730e0d183294,ACC-Camping-1017,CID-018,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bf16910b-fb51-471d-85e5-8c8ffdf2c233,ACC-Camping-1018,CID-019,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7b54d32f-4ed9-4cf0-bd3a-3b936d7c5106,ACC-Camping-1019,CID-020,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b66fcae7-646a-4f25-b712-6a1ba8757404,ACC-Camping-1020,CID-021,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
79b11e66-1ae5-41d1-b2e4-4f8de261f530,ACC-Camping-1021,CID-022,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
63bbe8bf-ddc9-4cd0-8c07-85b9bbf2e0fd,ACC-Camping-1022,CID-023,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d7d9179b-419b-4911-8f65-c65ca8316b63,ACC-Camping-1023,CID-024,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7548cf60-606a-4988-a9b8-70cd7e5b76dd,ACC-Camping-1024,CID-025,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
145b1466-6554-43f4-b668-8f9a37b6f0ae,ACC-Camping-1025,CID-026,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8763a2e1-ca33-4add-869f-df8097911d68,ACC-Camping-1026,CID-027,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3eb364cc-bd9e-4204-b847-7b841e1d4b85,ACC-Camping-1027,CID-028,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d984db88-2dc0-4e5a-a055-6d79bcb24676,ACC-Camping-1028,CID-029,Receivable,Active,2021-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
