InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
22fe5f56-245b-4b0b-9296-7601d2d4b226,IN-F100000,CID-001,70a237c7-3ad7-4bc8-ab2d-26fb2e1d9e07,2025-01-10,2025-01-10,579.96,50.74,630.7,Issued,SampleGen
570ecc88-af5c-492a-88e3-59976ddb72c1,IN-F100001,CID-001,b4d6976d-5cbd-4453-8024-cd93b6698c06,2025-02-10,2025-02-10,539.94,47.24,587.18,Issued,SampleGen
c2088d43-02ee-426a-8070-34c2bbf38603,IN-F100002,CID-001,0f87b063-8b6a-4997-8933-bdd219dceadd,2025-03-14,2025-03-14,1259.94,110.24,1370.18,Issued,SampleGen
830fcca3-d670-4480-b0b4-a4d87e6e6591,IN-F100003,CID-001,d22d8740-b50a-4ccd-9b5f-207b31c64958,2025-05-01,2025-05-01,159.98,14.0,173.98,Issued,SampleGen
92e9e20c-17ad-4b76-8c70-c99d887f6d4f,IN-F100004,CID-001,4dd3df64-6df7-40f3-a30e-a3f15ad981d7,2025-05-08,2025-05-08,714.93,62.55,777.48,Issued,SampleGen
5da1532e-64dd-4f34-bb0f-54a59cd377d1,IN-F100005,CID-001,cc73e82f-bd5a-48fa-bc2c-eac59ae1f62c,2025-06-04,2025-06-04,794.95,69.55,864.5,Issued,SampleGen
3ae069df-50a8-490b-9177-71fbd3d04cb1,IN-F100006,CID-001,de462a88-da19-4953-bc92-df45b66d0b6d,2025-07-22,2025-07-22,739.97,64.75,804.72,Issued,SampleGen
c527eee2-536a-4203-bf2c-2a6e592600bb,IN-F100007,CID-001,c2738972-d440-46b9-8224-4e876cb43a3e,2025-08-08,2025-08-08,589.96,51.62,641.58,Issued,SampleGen
ea548406-6683-4a82-ae35-ac85f33690e5,IN-F100008,CID-001,9c72192e-7856-4a70-bda8-be791bd1ce87,2025-09-11,2025-09-11,1949.93,170.61,2120.54,Issued,SampleGen
13a500c5-4495-4c81-8f1b-8f477a12e303,IN-F100009,CID-001,8ab321f5-abb4-42a0-a5d4-c9e97c7cc1e3,2025-10-16,2025-10-16,1069.93,93.61,1163.54,Issued,SampleGen
b968b667-692d-4f15-b4db-2685343c7bde,IN-F100010,CID-001,89b2170d-f511-4dc8-9240-885131b5fa70,2025-11-15,2025-11-15,869.97,76.12,946.09,Issued,SampleGen
9b5270f5-d401-4d77-acdd-4a0187b3b4ee,IN-F100011,CID-001,99f39786-59fa-41b5-a9f1-aecc91ea99ff,2025-12-08,2025-12-08,159.98,14.0,173.98,Issued,SampleGen
03391fe9-e564-4ed1-a430-7f4071f9b8e9,IN-F100012,CID-001,4e7366e8-b624-43d9-9530-c8efd04ecc61,2026-01-30,2026-01-30,509.97,44.62,554.59,Issued,SampleGen
bbc4395d-f112-498d-8e4b-20ba7c327a30,IN-F100013,CID-001,399d5047-1b0f-420b-9a72-198147be7584,2026-02-20,2026-02-20,569.97,49.87,619.84,Issued,SampleGen
ab690849-d321-4382-8944-3e5c0758dc01,IN-F100014,CID-001,2dc6c2a0-1938-4ebb-b8d5-ae0896a0f005,2026-03-22,2026-03-22,1039.94,90.99,1130.93,Issued,SampleGen
