InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-7e6a2440-b94b-46a7-b3fc-97fb855677aa,IS300000,CID-001,7e6a2440-b94b-46a7-b3fc-97fb855677aa,2026-04-27,2026-05-27,2649.93,231.87,2881.8,Paid,SampleGen
INV-af2a90d9-dab1-405c-a33c-a6c501a0e21f,IS300001,CID-001,af2a90d9-dab1-405c-a33c-a6c501a0e21f,2023-06-02,2023-07-02,1659.94,145.24,1805.18,Paid,SampleGen
INV-884783de-45fe-4d16-bc62-429941291ef5,IS300002,CID-001,884783de-45fe-4d16-bc62-429941291ef5,2022-10-18,2022-11-17,189.99,16.62,206.61,Paid,SampleGen
INV-710b8c76-8d24-40c8-b835-f58c9fc403d5,IS300003,CID-001,710b8c76-8d24-40c8-b835-f58c9fc403d5,2023-11-15,2023-12-15,489.98,42.87,532.85,Paid,SampleGen
INV-3c186924-eba6-46f0-8826-93166d77e896,IS300004,CID-001,3c186924-eba6-46f0-8826-93166d77e896,2025-09-30,2025-10-30,299.99,26.25,326.24,Paid,SampleGen
INV-ef5cd940-cb30-4a8d-a862-b0c3bab7e75e,IS300005,CID-002,ef5cd940-cb30-4a8d-a862-b0c3bab7e75e,2024-11-13,2024-12-13,59.99,5.25,65.24,Paid,SampleGen
INV-d80a7ffa-524a-479b-8f74-736e914d6058,IS300006,CID-003,d80a7ffa-524a-479b-8f74-736e914d6058,2024-10-27,2024-11-26,1949.97,170.62,2120.59,Paid,SampleGen
INV-e4b6bf2e-3cff-43b1-afdc-f62292cc7999,IS300007,CID-003,e4b6bf2e-3cff-43b1-afdc-f62292cc7999,2021-08-27,2021-09-26,1599.98,140.0,1739.98,Paid,SampleGen
INV-b41375b8-c26f-45a7-b864-ecc7c7ac353e,IS300008,CID-003,b41375b8-c26f-45a7-b864-ecc7c7ac353e,2023-01-05,2023-02-04,2379.96,208.25,2588.21,Paid,SampleGen
INV-63541c29-8155-469a-8e55-5814e1ed1ce0,IS300009,CID-003,63541c29-8155-469a-8e55-5814e1ed1ce0,2022-04-12,2022-05-12,919.97,80.5,1000.47,Paid,SampleGen
INV-82e6d3aa-9289-4d43-b2ba-20cffec8d6d8,IS300010,CID-003,82e6d3aa-9289-4d43-b2ba-20cffec8d6d8,2023-06-20,2023-07-20,1149.94,100.62,1250.56,Paid,SampleGen
