OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
c392288d-2830-41cf-a330-abd7c8a6371d,Ski,S300000,CID-001,CA-0926,2026-02-19,Cancelled,2599.95,227.5,2827.45,VISA,USD,SampleGen
0af38669-5192-468b-81d0-357d30ad3730,Ski,S300001,CID-001,CA-0926,2025-10-14,Completed,649.98,56.87,706.85,AmEx,USD,SampleGen
188830e4-46f1-4ee9-b27b-685d7612fae4,Ski,S300002,CID-001,CA-0926,2025-03-06,Pending,3899.96,341.25,4241.21,Discover,USD,SampleGen
5f72cf16-8393-4eba-ac0e-725cd4d43ab8,Ski,S300003,CID-001,CA-0926,2025-12-25,Completed,1749.98,153.12,1903.1,VISA,USD,SampleGen
4a9a8f81-769d-4c3c-b97f-65190e67fc32,Ski,S300004,CID-001,CA-0926,2025-05-25,Completed,759.96,66.49,826.45,PayPal,USD,SampleGen
8b7b72f9-3d1d-49d6-ac1d-529d78b5e3ff,Ski,S300005,CID-001,CA-0926,2026-02-18,Completed,2864.96,250.68,3115.64,MC,USD,SampleGen
7da4df28-75b2-4105-8ef0-8d0fcc09d6a6,Ski,S300006,CID-001,CA-0926,2025-06-28,Completed,379.98,33.24,413.22,Discover,USD,SampleGen
ffaae981-b445-4fde-926f-e2e6dfd6e0ab,Ski,S300007,CID-002,CA-0927,2025-01-03,Completed,3679.96,322.0,4001.96,MC,USD,SampleGen
58463afe-b778-405e-878a-3cfd96c27dfc,Ski,S300008,CID-003,CA-0928,2026-04-09,Completed,499.98,43.75,543.73,Discover,USD,SampleGen
38485729-3b12-4219-ab83-aed6e37fb6ac,Ski,S300009,CID-003,CA-0928,2025-04-28,Shipped,549.95,48.12,598.07,VISA,USD,SampleGen
25d88b88-8fae-4b78-9b5b-2e7378098e4e,Ski,S300010,CID-004,CA-0929,2025-11-19,Completed,1849.94,161.87,2011.81,AmEx,USD,SampleGen
e50941ba-64be-496a-b50c-1b65410341f4,Ski,S300011,CID-005,CA-0930,2025-08-23,Completed,189.99,16.62,206.61,Discover,USD,SampleGen
10cfc14a-5779-4a85-a53a-8cd82dd300b8,Ski,S300012,CID-005,CA-0930,2025-12-29,Completed,2159.94,189.0,2348.94,PayPal,USD,SampleGen
ed7b3d22-d1d1-452d-8592-82cf57540fcc,Ski,S300013,CID-005,CA-0930,2025-12-28,Completed,1959.96,171.5,2131.46,AmEx,USD,SampleGen
56e1f156-354d-40b3-a27a-01ec5d7941f1,Ski,S300014,CID-005,CA-0930,2025-05-29,Completed,3249.94,284.37,3534.31,VISA,USD,SampleGen
e0a5a401-41ff-450c-ad46-1e404674ceec,Ski,S300015,CID-006,CA-0931,2026-01-16,Completed,3949.94,345.62,4295.56,PayPal,USD,SampleGen
47b3dd38-b38f-47f1-b08f-4ce20027ea2c,Ski,S300016,CID-006,CA-0931,2025-06-21,Completed,449.99,39.37,489.36,AmEx,USD,SampleGen
7c6bd941-dc8d-434c-8dbd-241c4790b5dc,Ski,S300017,CID-006,CA-0931,2026-04-27,Shipped,909.94,79.62,989.56,MC,USD,SampleGen
1229cb4f-5566-444e-9c5b-072492184589,Ski,S300018,CID-006,CA-0931,2026-02-03,Shipped,269.97,23.62,293.59,PayPal,USD,SampleGen
c00354c5-17e9-49f0-8b9c-1d66ed7288a3,Ski,S300019,CID-006,CA-0931,2025-02-03,Completed,1499.95,131.25,1631.2,AmEx,USD,SampleGen
34e0273c-5f8f-4d6b-9d27-200873fbb4f5,Ski,S300020,CID-007,CA-0932,2025-11-16,Completed,239.98,21.0,260.98,PayPal,USD,SampleGen
b5595995-87e7-4266-96c2-b7c3ca3f7a42,Ski,S300021,CID-007,CA-0932,2026-03-11,Completed,1269.97,111.12,1381.09,VISA,USD,SampleGen
e4f0e88f-d5ab-42bc-af63-ede33f59b045,Ski,S300022,CID-008,CA-0933,2025-07-12,Shipped,1299.98,113.75,1413.73,AmEx,USD,SampleGen
