OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
1e83bcfc-8de2-4f64-9ff0-c8896e08b737,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
1e83bcfc-8de2-4f64-9ff0-c8896e08b737,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
1e83bcfc-8de2-4f64-9ff0-c8896e08b737,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
1e83bcfc-8de2-4f64-9ff0-c8896e08b737,4,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
3cdc03f2-245a-444d-b1e1-824652dcc402,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
99d99543-e25a-4278-b73b-7d741192eb34,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
99d99543-e25a-4278-b73b-7d741192eb34,2,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
e405f867-423f-48a7-9593-886d01281399,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
e405f867-423f-48a7-9593-886d01281399,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
1d517fb3-eec6-4f8b-9775-6ed20c703a6b,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
1d517fb3-eec6-4f8b-9775-6ed20c703a6b,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
0f56b176-7f7b-4b77-ba3d-71df07d225be,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
0f56b176-7f7b-4b77-ba3d-71df07d225be,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
d2a326f7-8689-4b76-baf3-c0b7bd9f1949,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
d2a326f7-8689-4b76-baf3-c0b7bd9f1949,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
94738b08-2cc0-427b-b2c9-ff79394751f8,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
94738b08-2cc0-427b-b2c9-ff79394751f8,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
94738b08-2cc0-427b-b2c9-ff79394751f8,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
bddd5acf-0f29-4eac-84e7-c851ccc9e08a,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
bddd5acf-0f29-4eac-84e7-c851ccc9e08a,2,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
bddd5acf-0f29-4eac-84e7-c851ccc9e08a,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
bddd5acf-0f29-4eac-84e7-c851ccc9e08a,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
4af44620-9983-484f-9233-86ef161da475,1,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
afb85bb7-7e19-4f96-97f8-f87fce8649b8,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
afb85bb7-7e19-4f96-97f8-f87fce8649b8,2,1561,EcoFire Camping Stove,2,124.99,249.98,0.0,21.87
afb85bb7-7e19-4f96-97f8-f87fce8649b8,3,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
c3ae8a2d-cd36-4b8c-89f5-aebe7bd11f1c,1,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
d191280b-78a6-466b-aa4c-80a11e0721c5,1,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
d191280b-78a6-466b-aa4c-80a11e0721c5,2,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
d191280b-78a6-466b-aa4c-80a11e0721c5,3,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
