OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
159f3b01-5537-4595-9837-123a5817c3fa,Ski,S300000,CID-001,CA-0926,2024-12-06,Completed,649.99,56.87,706.86,AmEx,USD,SampleGen
9f470d73-1a98-41c7-977d-56bdc23e9462,Ski,S300001,CID-001,CA-0926,2024-12-09,Completed,1499.96,131.25,1631.21,VISA,USD,SampleGen
ee7f74cc-8fe2-44f4-b826-42a8ec4f8d1e,Ski,S300002,CID-001,CA-0926,2023-10-25,Completed,1299.98,113.75,1413.73,VISA,USD,SampleGen
33730f56-58f2-4e3c-9eb2-d9374716e783,Ski,S300003,CID-001,CA-0926,2022-06-15,Completed,649.99,56.87,706.86,AmEx,USD,SampleGen
052a57a7-b9bf-4f51-8c1e-d9250510dd52,Ski,S300004,CID-001,CA-0926,2023-05-27,Cancelled,1869.95,163.62,2033.57,AmEx,USD,SampleGen
3066d3fd-83e5-4e45-a18b-ad21ddfade5b,Ski,S300005,CID-001,CA-0926,2024-06-14,Completed,569.97,49.87,619.84,AmEx,USD,SampleGen
2063fbd2-53c1-4590-883f-b5031ca8d3fe,Ski,S300006,CID-001,CA-0926,2025-07-24,Shipped,1059.95,92.75,1152.7,PayPal,USD,SampleGen
a99cba18-de9b-4c66-983e-cafca4c6f24f,Ski,S300007,CID-002,CA-0927,2023-06-01,Completed,1569.96,137.37,1707.33,AmEx,USD,SampleGen
c6241194-3d10-48d0-91ac-edd8c7837e21,Ski,S300008,CID-002,CA-0927,2021-03-22,Pending,3759.96,329.0,4088.96,VISA,USD,SampleGen
cf38b2c4-e838-4247-b316-b4644619d08c,Ski,S300009,CID-003,CA-0928,2022-04-26,Completed,699.98,61.25,761.23,PayPal,USD,SampleGen
8134167c-0cba-4b70-a678-f5d00337a4b2,Ski,S300010,CID-003,CA-0928,2025-11-22,Cancelled,2179.96,190.74,2370.7,AmEx,USD,SampleGen
